       value	     chindex	     chlabel	        bini	  binlabel	ERPset
     -23.421	           1	        E104	        1087	11_:_60407	
     -24.256	           1	        E104	        1088	11_:_60408	
     -22.471	           1	        E104	        1089	11_:_60409	
      19.442	           1	        E104	        1090	11_:_60410	
     -33.258	           1	        E104	        1091	11_:_60501	
       5.132	           1	        E104	        1092	11_:_60502	
      -9.507	           1	        E104	        1093	11_:_60503	
      10.163	           1	        E104	        1094	11_:_60504	
      29.388	           1	        E104	        1095	11_:_60505	
      20.824	           1	        E104	        1096	11_:_60506	
       2.218	           1	        E104	        1097	11_:_60507	
       1.144	           1	        E104	        1098	11_:_60508	
       3.244	           1	        E104	        1099	11_:_60509	
      -5.751	           1	        E104	        1100	11_:_60510	
       3.908	           1	        E104	        1101	12_:_30101	
     -73.155	           1	        E104	        1102	12_:_30102	
      -0.644	           1	        E104	        1103	12_:_30103	
      13.773	           1	        E104	        1104	12_:_30104	
     -36.818	           1	        E104	        1105	12_:_30105	
      52.759	           1	        E104	        1106	12_:_30106	
      16.703	           1	        E104	        1107	12_:_30107	
     -32.024	           1	        E104	        1108	12_:_30108	
      15.202	           1	        E104	        1109	12_:_30109	
       4.295	           1	        E104	        1110	12_:_30110	
     -16.173	           1	        E104	        1111	12_:_30201	
     -42.156	           1	        E104	        1112	12_:_30202	
      39.938	           1	        E104	        1113	12_:_30203	
     -14.857	           1	        E104	        1114	12_:_30204	
       4.400	           1	        E104	        1115	12_:_30205	
      23.599	           1	        E104	        1116	12_:_30206	
      15.524	           1	        E104	        1117	12_:_30207	
      -5.727	           1	        E104	        1118	12_:_30208	
      -1.088	           1	        E104	        1119	12_:_30209	
     -31.760	           1	        E104	        1120	12_:_30210	
      31.294	           1	        E104	        1121	12_:_30301	
     -26.160	           1	        E104	        1122	12_:_30302	
      -7.409	           1	        E104	        1123	12_:_30303	
       7.514	           1	        E104	        1124	12_:_30304	
     -10.373	           1	        E104	        1125	12_:_30305	
      -3.620	           1	        E104	        1126	12_:_30306	
      31.931	           1	        E104	        1127	12_:_30307	
      19.703	           1	        E104	        1128	12_:_30308	
      -4.382	           1	        E104	        1129	12_:_30309	
      10.566	           1	        E104	        1130	12_:_30310	
     -12.973	           1	        E104	        1131	12_:_30401	
      29.848	           1	        E104	        1132	12_:_30402	
     -17.416	           1	        E104	        1133	12_:_30403	
      54.977	           1	        E104	        1134	12_:_30404	
     -17.189	           1	        E104	        1135	12_:_30405	
       6.857	           1	        E104	        1136	12_:_30406	
      42.049	           1	        E104	        1137	12_:_30407	
      17.111	           1	        E104	        1138	12_:_30408	
      16.445	           1	        E104	        1139	12_:_30409	
      12.577	           1	        E104	        1140	12_:_30410	
      33.241	           1	        E104	        1141	12_:_30501	
     -53.571	           1	        E104	        1142	12_:_30502	
       2.201	           1	        E104	        1143	12_:_30503	
      -4.192	           1	        E104	        1144	12_:_30504	
     -17.808	           1	        E104	        1145	12_:_30505	
     -22.319	           1	        E104	        1146	12_:_30506	
      34.808	           1	        E104	        1147	12_:_30507	
      21.604	           1	        E104	        1148	12_:_30508	
       3.036	           1	        E104	        1149	12_:_30509	
      23.759	           1	        E104	        1150	12_:_30510	
      -1.332	           1	        E104	        1151	12_:_60101	
     -52.423	           1	        E104	        1152	12_:_60102	
      -1.993	           1	        E104	        1153	12_:_60103	
      -8.131	           1	        E104	        1154	12_:_60104	
     -25.069	           1	        E104	        1155	12_:_60105	
     -28.391	           1	        E104	        1156	12_:_60106	
     -30.785	           1	        E104	        1157	12_:_60107	
     -33.976	           1	        E104	        1158	12_:_60108	
     -11.038	           1	        E104	        1159	12_:_60109	
     -13.949	           1	        E104	        1160	12_:_60110	
     -42.333	           1	        E104	        1161	12_:_60201	
       0.910	           1	        E104	        1162	12_:_60202	
     -40.438	           1	        E104	        1163	12_:_60203	
     -44.362	           1	        E104	        1164	12_:_60204	
     -34.318	           1	        E104	        1165	12_:_60205	
     -33.646	           1	        E104	        1166	12_:_60206	
     -18.237	           1	        E104	        1167	12_:_60207	
     -29.828	           1	        E104	        1168	12_:_60208	
     -25.929	           1	        E104	        1169	12_:_60209	
       9.821	           1	        E104	        1170	12_:_60210	
      -1.208	           1	        E104	        1171	12_:_60301	
      -6.386	           1	        E104	        1172	12_:_60302	
      42.901	           1	        E104	        1173	12_:_60303	
     -10.668	           1	        E104	        1174	12_:_60304	
     -28.893	           1	        E104	        1175	12_:_60305	
      -3.534	           1	        E104	        1176	12_:_60306	
     -47.224	           1	        E104	        1177	12_:_60307	
      -2.159	           1	        E104	        1178	12_:_60308	
     -13.146	           1	        E104	        1179	12_:_60309	
     -11.748	           1	        E104	        1180	12_:_60310	
      41.383	           1	        E104	        1181	12_:_60401	
      26.393	           1	        E104	        1182	12_:_60402	
      -7.984	           1	        E104	        1183	12_:_60403	
      -3.656	           1	        E104	        1184	12_:_60404	
      13.000	           1	        E104	        1185	12_:_60405	
      23.874	           1	        E104	        1186	12_:_60406	
       5.227	           1	        E104	        1187	12_:_60407	
      28.062	           1	        E104	        1188	12_:_60408	
     -31.679	           1	        E104	        1189	12_:_60409	
       5.517	           1	        E104	        1190	12_:_60410	
     -18.930	           1	        E104	        1191	12_:_60501	
      21.990	           1	        E104	        1192	12_:_60502	
      20.411	           1	        E104	        1193	12_:_60503	
     -55.079	           1	        E104	        1194	12_:_60504	
     -58.062	           1	        E104	        1195	12_:_60505	
      -8.546	           1	        E104	        1196	12_:_60506	
      23.692	           1	        E104	        1197	12_:_60507	
      -7.101	           1	        E104	        1198	12_:_60508	
      -3.978	           1	        E104	        1199	12_:_60509	
     -21.535	           1	        E104	        1200	12_:_60510	
     -35.967	           1	        E104	        1201	13_:_30101	
      -2.154	           1	        E104	        1202	13_:_30102	
     -37.881	           1	        E104	        1203	13_:_30103	
     -31.876	           1	        E104	        1204	13_:_30104	
      -9.217	           1	        E104	        1205	13_:_30105	
     -35.871	           1	        E104	        1206	13_:_30106	
     -31.048	           1	        E104	        1207	13_:_30107	
      17.974	           1	        E104	        1208	13_:_30108	
      -9.117	           1	        E104	        1209	13_:_30109	
     -39.733	           1	        E104	        1210	13_:_30110	
     -26.370	           1	        E104	        1211	13_:_30201	
     -44.469	           1	        E104	        1212	13_:_30202	
      -6.160	           1	        E104	        1213	13_:_30203	
     -35.674	           1	        E104	        1214	13_:_30204	
     -17.867	           1	        E104	        1215	13_:_30205	
      -7.583	           1	        E104	        1216	13_:_30206	
     -47.564	           1	        E104	        1217	13_:_30207	
     -20.209	           1	        E104	        1218	13_:_30208	
     -10.768	           1	        E104	        1219	13_:_30209	
     -20.596	           1	        E104	        1220	13_:_30210	
     -26.281	           1	        E104	        1221	13_:_30301	
      -2.345	           1	        E104	        1222	13_:_30302	
      14.800	           1	        E104	        1223	13_:_30303	
     -10.935	           1	        E104	        1224	13_:_30304	
      -5.829	           1	        E104	        1225	13_:_30305	
      20.030	           1	        E104	        1226	13_:_30306	
       5.217	           1	        E104	        1227	13_:_30307	
      23.607	           1	        E104	        1228	13_:_30308	
     -13.451	           1	        E104	        1229	13_:_30309	
     -21.916	           1	        E104	        1230	13_:_30310	
     -35.413	           1	        E104	        1231	13_:_30401	
       4.280	           1	        E104	        1232	13_:_30402	
       2.748	           1	        E104	        1233	13_:_30403	
     -45.026	           1	        E104	        1234	13_:_30404	
     -11.591	           1	        E104	        1235	13_:_30405	
       9.792	           1	        E104	        1236	13_:_30406	
      -2.621	           1	        E104	        1237	13_:_30407	
     -12.012	           1	        E104	        1238	13_:_30408	
      20.297	           1	        E104	        1239	13_:_30409	
      27.243	           1	        E104	        1240	13_:_30410	
       5.399	           1	        E104	        1241	13_:_30501	
     -24.931	           1	        E104	        1242	13_:_30502	
      33.284	           1	        E104	        1243	13_:_30503	
      -8.482	           1	        E104	        1244	13_:_30504	
      20.147	           1	        E104	        1245	13_:_30505	
       2.240	           1	        E104	        1246	13_:_30506	
     -12.845	           1	        E104	        1247	13_:_30507	
     -10.036	           1	        E104	        1248	13_:_30508	
       0.735	           1	        E104	        1249	13_:_30509	
       0.455	           1	        E104	        1250	13_:_30510	
      -3.990	           1	        E104	        1251	13_:_60101	
     -11.434	           1	        E104	        1252	13_:_60102	
       1.676	           1	        E104	        1253	13_:_60103	
       6.370	           1	        E104	        1254	13_:_60104	
     -20.080	           1	        E104	        1255	13_:_60105	
      -1.879	           1	        E104	        1256	13_:_60106	
      -1.586	           1	        E104	        1257	13_:_60107	
     -18.654	           1	        E104	        1258	13_:_60108	
      -3.394	           1	        E104	        1259	13_:_60109	
      -0.233	           1	        E104	        1260	13_:_60110	
     -18.713	           1	        E104	        1261	13_:_60201	
      -9.317	           1	        E104	        1262	13_:_60202	
     -28.506	           1	        E104	        1263	13_:_60203	
     -29.471	           1	        E104	        1264	13_:_60204	
     -16.740	           1	        E104	        1265	13_:_60205	
      10.365	           1	        E104	        1266	13_:_60206	
     -40.010	           1	        E104	        1267	13_:_60207	
     -19.946	           1	        E104	        1268	13_:_60208	
      -1.330	           1	        E104	        1269	13_:_60209	
     -19.301	           1	        E104	        1270	13_:_60210	
     -27.797	           1	        E104	        1271	13_:_60301	
     -27.203	           1	        E104	        1272	13_:_60302	
       0.859	           1	        E104	        1273	13_:_60303	
       2.178	           1	        E104	        1274	13_:_60304	
     -18.661	           1	        E104	        1275	13_:_60305	
       8.680	           1	        E104	        1276	13_:_60306	
     -10.524	           1	        E104	        1277	13_:_60307	
     -39.308	           1	        E104	        1278	13_:_60308	
       0.428	           1	        E104	        1279	13_:_60309	
       6.032	           1	        E104	        1280	13_:_60310	
     -39.576	           1	        E104	        1281	13_:_60401	
      -9.953	           1	        E104	        1282	13_:_60402	
      24.873	           1	        E104	        1283	13_:_60403	
     -19.291	           1	        E104	        1284	13_:_60404	
      -2.212	           1	        E104	        1285	13_:_60405	
     -16.906	           1	        E104	        1286	13_:_60406	
      -5.840	           1	        E104	        1287	13_:_60407	
       0.787	           1	        E104	        1288	13_:_60408	
      10.809	           1	        E104	        1289	13_:_60409	
      24.215	           1	        E104	        1290	13_:_60410	
       7.987	           1	        E104	        1291	13_:_60501	
      10.376	           1	        E104	        1292	13_:_60502	
       1.309	           1	        E104	        1293	13_:_60503	
      36.501	           1	        E104	        1294	13_:_60504	
      -5.022	           1	        E104	        1295	13_:_60505	
     -12.046	           1	        E104	        1296	13_:_60506	
      10.984	           1	        E104	        1297	13_:_60507	
      15.277	           1	        E104	        1298	13_:_60508	
     -34.159	           1	        E104	        1299	13_:_60509	
      11.444	           1	        E104	        1300	13_:_60510	
      -7.156	           1	        E104	        1301	14_:_30101	
       3.093	           1	        E104	        1302	14_:_30102	
     -30.256	           1	        E104	        1303	14_:_30103	
     -42.308	           1	        E104	        1304	14_:_30104	
      -9.694	           1	        E104	        1305	14_:_30105	
     -20.106	           1	        E104	        1306	14_:_30106	
      10.202	           1	        E104	        1307	14_:_30107	
      -6.807	           1	        E104	        1308	14_:_30108	
     -24.337	           1	        E104	        1309	14_:_30109	
     -18.249	           1	        E104	        1310	14_:_30110	
       9.524	           1	        E104	        1311	14_:_30201	
     -31.259	           1	        E104	        1312	14_:_30202	
     -11.877	           1	        E104	        1313	14_:_30203	
      -7.235	           1	        E104	        1314	14_:_30204	
      36.219	           1	        E104	        1315	14_:_30205	
      -2.726	           1	        E104	        1316	14_:_30206	
     -34.493	           1	        E104	        1317	14_:_30207	
      -5.497	           1	        E104	        1318	14_:_30208	
      16.631	           1	        E104	        1319	14_:_30209	
      -9.375	           1	        E104	        1320	14_:_30210	
     -44.924	           1	        E104	        1321	14_:_30301	
     -43.061	           1	        E104	        1322	14_:_30302	
      15.595	           1	        E104	        1323	14_:_30303	
       9.156	           1	        E104	        1324	14_:_30304	
     -53.461	           1	        E104	        1325	14_:_30305	
     -22.567	           1	        E104	        1326	14_:_30306	
     -20.560	           1	        E104	        1327	14_:_30307	
       2.053	           1	        E104	        1328	14_:_30308	
       5.824	           1	        E104	        1329	14_:_30309	
      -1.908	           1	        E104	        1330	14_:_30310	
      25.391	           1	        E104	        1331	14_:_30401	
     -26.333	           1	        E104	        1332	14_:_30402	
      -9.058	           1	        E104	        1333	14_:_30403	
      -7.076	           1	        E104	        1334	14_:_30404	
     -35.637	           1	        E104	        1335	14_:_30405	
       6.822	           1	        E104	        1336	14_:_30406	
       0.077	           1	        E104	        1337	14_:_30407	
     -18.663	           1	        E104	        1338	14_:_30408	
      30.320	           1	        E104	        1339	14_:_30409	
      22.493	           1	        E104	        1340	14_:_30410	
       0.956	           1	        E104	        1341	14_:_30501	
     -11.380	           1	        E104	        1342	14_:_30502	
      24.835	           1	        E104	        1343	14_:_30503	
     -26.753	           1	        E104	        1344	14_:_30504	
      -5.249	           1	        E104	        1345	14_:_30505	
     -20.177	           1	        E104	        1346	14_:_30506	
      29.543	           1	        E104	        1347	14_:_30507	
      17.792	           1	        E104	        1348	14_:_30508	
      22.804	           1	        E104	        1349	14_:_30509	
      39.258	           1	        E104	        1350	14_:_30510	
      26.705	           1	        E104	        1351	14_:_60101	
     -50.043	           1	        E104	        1352	14_:_60102	
     -12.495	           1	        E104	        1353	14_:_60103	
       6.446	           1	        E104	        1354	14_:_60104	
     -13.586	           1	        E104	        1355	14_:_60105	
     -31.037	           1	        E104	        1356	14_:_60106	
      19.815	           1	        E104	        1357	14_:_60107	
       0.069	           1	        E104	        1358	14_:_60108	
     -36.770	           1	        E104	        1359	14_:_60109	
     -29.926	           1	        E104	        1360	14_:_60110	
      -3.554	           1	        E104	        1361	14_:_60201	
     -20.310	           1	        E104	        1362	14_:_60202	
      -7.995	           1	        E104	        1363	14_:_60203	
      25.881	           1	        E104	        1364	14_:_60204	
     -20.465	           1	        E104	        1365	14_:_60205	
     -18.504	           1	        E104	        1366	14_:_60206	
     -61.057	           1	        E104	        1367	14_:_60207	
       9.425	           1	        E104	        1368	14_:_60208	
      -7.300	           1	        E104	        1369	14_:_60209	
     -27.673	           1	        E104	        1370	14_:_60210	
       2.638	           1	        E104	        1371	14_:_60301	
       3.854	           1	        E104	        1372	14_:_60302	
     -12.884	           1	        E104	        1373	14_:_60303	
     -35.274	           1	        E104	        1374	14_:_60304	
      -8.802	           1	        E104	        1375	14_:_60305	
     -31.423	           1	        E104	        1376	14_:_60306	
      23.598	           1	        E104	        1377	14_:_60307	
      27.372	           1	        E104	        1378	14_:_60308	
     -41.747	           1	        E104	        1379	14_:_60309	
     -16.461	           1	        E104	        1380	14_:_60310	
      11.458	           1	        E104	        1381	14_:_60401	
     -17.030	           1	        E104	        1382	14_:_60402	
      39.938	           1	        E104	        1383	14_:_60403	
       1.721	           1	        E104	        1384	14_:_60404	
     -16.538	           1	        E104	        1385	14_:_60405	
      16.008	           1	        E104	        1386	14_:_60406	
      15.235	           1	        E104	        1387	14_:_60407	
     -29.662	           1	        E104	        1388	14_:_60408	
       1.749	           1	        E104	        1389	14_:_60409	
      32.924	           1	        E104	        1390	14_:_60410	
      13.815	           1	        E104	        1391	14_:_60501	
     -11.185	           1	        E104	        1392	14_:_60502	
      36.159	           1	        E104	        1393	14_:_60503	
     -13.433	           1	        E104	        1394	14_:_60504	
      -4.847	           1	        E104	        1395	14_:_60505	
      10.096	           1	        E104	        1396	14_:_60506	
      11.250	           1	        E104	        1397	14_:_60507	
      17.742	           1	        E104	        1398	14_:_60508	
      -0.067	           1	        E104	        1399	14_:_60509	
      15.856	           1	        E104	        1400	14_:_60510	
     -30.453	           1	        E104	        1401	15_:_30101	
     -25.910	           1	        E104	        1402	15_:_30102	
     -29.760	           1	        E104	        1403	15_:_30103	
     -23.261	           1	        E104	        1404	15_:_30104	
     -36.840	           1	        E104	        1405	15_:_30105	
     -18.627	           1	        E104	        1406	15_:_30106	
      23.500	           1	        E104	        1407	15_:_30107	
      14.669	           1	        E104	        1408	15_:_30108	
     -19.125	           1	        E104	        1409	15_:_30109	
      -3.152	           1	        E104	        1410	15_:_30110	
     -38.445	           1	        E104	        1411	15_:_30201	
       9.639	           1	        E104	        1412	15_:_30202	
     -18.339	           1	        E104	        1413	15_:_30203	
     -16.574	           1	        E104	        1414	15_:_30204	
     -29.766	           1	        E104	        1415	15_:_30205	
       4.343	           1	        E104	        1416	15_:_30206	
     -17.116	           1	        E104	        1417	15_:_30207	
      11.104	           1	        E104	        1418	15_:_30208	
      -1.899	           1	        E104	        1419	15_:_30209	
     -20.315	           1	        E104	        1420	15_:_30210	
      -5.133	           1	        E104	        1421	15_:_30301	
     -22.136	           1	        E104	        1422	15_:_30302	
      -2.892	           1	        E104	        1423	15_:_30303	
      10.695	           1	        E104	        1424	15_:_30304	
     -21.624	           1	        E104	        1425	15_:_30305	
      -5.169	           1	        E104	        1426	15_:_30306	
      -1.023	           1	        E104	        1427	15_:_30307	
       2.736	           1	        E104	        1428	15_:_30308	
     -31.097	           1	        E104	        1429	15_:_30309	
      10.006	           1	        E104	        1430	15_:_30310	
      -4.127	           1	        E104	        1431	15_:_30401	
      -0.269	           1	        E104	        1432	15_:_30402	
     -21.224	           1	        E104	        1433	15_:_30403	
      -0.083	           1	        E104	        1434	15_:_30404	
      -2.546	           1	        E104	        1435	15_:_30405	
      11.521	           1	        E104	        1436	15_:_30406	
     -15.943	           1	        E104	        1437	15_:_30407	
      -2.636	           1	        E104	        1438	15_:_30408	
      24.377	           1	        E104	        1439	15_:_30409	
      31.591	           1	        E104	        1440	15_:_30410	
      27.853	           1	        E104	        1441	15_:_30501	
       6.757	           1	        E104	        1442	15_:_30502	
      10.084	           1	        E104	        1443	15_:_30503	
      38.253	           1	        E104	        1444	15_:_30504	
      21.095	           1	        E104	        1445	15_:_30505	
      32.461	           1	        E104	        1446	15_:_30506	
      38.704	           1	        E104	        1447	15_:_30507	
       3.324	           1	        E104	        1448	15_:_30508	
      -8.251	           1	        E104	        1449	15_:_30509	
      23.512	           1	        E104	        1450	15_:_30510	
     -14.583	           1	        E104	        1451	15_:_60101	
     -10.506	           1	        E104	        1452	15_:_60102	
     -45.718	           1	        E104	        1453	15_:_60103	
       3.878	           1	        E104	        1454	15_:_60104	
      -8.684	           1	        E104	        1455	15_:_60105	
     -11.626	           1	        E104	        1456	15_:_60106	
     -17.233	           1	        E104	        1457	15_:_60107	
     -16.065	           1	        E104	        1458	15_:_60108	
       4.441	           1	        E104	        1459	15_:_60109	
       0.675	           1	        E104	        1460	15_:_60110	
     -15.826	           1	        E104	        1461	15_:_60201	
     -16.596	           1	        E104	        1462	15_:_60202	
     -16.591	           1	        E104	        1463	15_:_60203	
      11.079	           1	        E104	        1464	15_:_60204	
     -14.969	           1	        E104	        1465	15_:_60205	
       1.798	           1	        E104	        1466	15_:_60206	
     -30.287	           1	        E104	        1467	15_:_60207	
      -8.597	           1	        E104	        1468	15_:_60208	
     -31.696	           1	        E104	        1469	15_:_60209	
     -10.598	           1	        E104	        1470	15_:_60210	
      11.066	           1	        E104	        1471	15_:_60301	
     -25.493	           1	        E104	        1472	15_:_60302	
      10.427	           1	        E104	        1473	15_:_60303	
     -15.486	           1	        E104	        1474	15_:_60304	
       5.958	           1	        E104	        1475	15_:_60305	
     -31.386	           1	        E104	        1476	15_:_60306	
     -10.217	           1	        E104	        1477	15_:_60307	
       7.471	           1	        E104	        1478	15_:_60308	
      -7.543	           1	        E104	        1479	15_:_60309	
      -0.098	           1	        E104	        1480	15_:_60310	
     -13.443	           1	        E104	        1481	15_:_60401	
      -9.661	           1	        E104	        1482	15_:_60402	
      32.398	           1	        E104	        1483	15_:_60403	
       1.716	           1	        E104	        1484	15_:_60404	
     -21.327	           1	        E104	        1485	15_:_60405	
      18.301	           1	        E104	        1486	15_:_60406	
       6.875	           1	        E104	        1487	15_:_60407	
      -2.734	           1	        E104	        1488	15_:_60408	
     -15.916	           1	        E104	        1489	15_:_60409	
     -39.096	           1	        E104	        1490	15_:_60410	
      -8.757	           1	        E104	        1491	15_:_60501	
      10.037	           1	        E104	        1492	15_:_60502	
      15.394	           1	        E104	        1493	15_:_60503	
      10.976	           1	        E104	        1494	15_:_60504	
     -27.694	           1	        E104	        1495	15_:_60505	
      -7.770	           1	        E104	        1496	15_:_60506	
      -4.218	           1	        E104	        1497	15_:_60507	
      -9.201	           1	        E104	        1498	15_:_60508	
      -6.197	           1	        E104	        1499	15_:_60509	
      47.982	           1	        E104	        1500	15_:_60510	
     -18.890	           1	        E104	        1501	16_:_30101	
     -52.154	           1	        E104	        1502	16_:_30102	
     -36.572	           1	        E104	        1503	16_:_30103	
       2.037	           1	        E104	        1504	16_:_30104	
     -16.637	           1	        E104	        1505	16_:_30105	
     -59.635	           1	        E104	        1506	16_:_30106	
     -17.544	           1	        E104	        1507	16_:_30107	
      -5.542	           1	        E104	        1508	16_:_30108	
     -16.091	           1	        E104	        1509	16_:_30109	
      11.549	           1	        E104	        1510	16_:_30110	
      19.498	           1	        E104	        1511	16_:_30201	
     -37.330	           1	        E104	        1512	16_:_30202	
      35.675	           1	        E104	        1513	16_:_30203	
     -10.611	           1	        E104	        1514	16_:_30204	
      -6.756	           1	        E104	        1515	16_:_30205	
     -32.930	           1	        E104	        1516	16_:_30206	
      26.923	           1	        E104	        1517	16_:_30207	
      -6.986	           1	        E104	        1518	16_:_30208	
     -35.352	           1	        E104	        1519	16_:_30209	
     -35.251	           1	        E104	        1520	16_:_30210	
     -15.257	           1	        E104	        1521	16_:_30301	
     -17.626	           1	        E104	        1522	16_:_30302	
      36.521	           1	        E104	        1523	16_:_30303	
     -17.879	           1	        E104	        1524	16_:_30304	
      -8.017	           1	        E104	        1525	16_:_30305	
       6.493	           1	        E104	        1526	16_:_30306	
       7.485	           1	        E104	        1527	16_:_30307	
      19.789	           1	        E104	        1528	16_:_30308	
     -11.442	           1	        E104	        1529	16_:_30309	
       4.452	           1	        E104	        1530	16_:_30310	
      42.207	           1	        E104	        1531	16_:_30401	
     -15.933	           1	        E104	        1532	16_:_30402	
     -12.051	           1	        E104	        1533	16_:_30403	
      29.212	           1	        E104	        1534	16_:_30404	
     -10.018	           1	        E104	        1535	16_:_30405	
      25.109	           1	        E104	        1536	16_:_30406	
      46.336	           1	        E104	        1537	16_:_30407	
      34.428	           1	        E104	        1538	16_:_30408	
      28.628	           1	        E104	        1539	16_:_30409	
      22.411	           1	        E104	        1540	16_:_30410	
     -42.908	           1	        E104	        1541	16_:_30501	
       9.650	           1	        E104	        1542	16_:_30502	
     -48.575	           1	        E104	        1543	16_:_30503	
       2.208	           1	        E104	        1544	16_:_30504	
      17.586	           1	        E104	        1545	16_:_30505	
       9.463	           1	        E104	        1546	16_:_30506	
      -0.146	           1	        E104	        1547	16_:_30507	
     -19.056	           1	        E104	        1548	16_:_30508	
       5.927	           1	        E104	        1549	16_:_30509	
      14.698	           1	        E104	        1550	16_:_30510	
      -6.628	           1	        E104	        1551	16_:_60101	
     -29.826	           1	        E104	        1552	16_:_60102	
     -61.266	           1	        E104	        1553	16_:_60103	
     -43.300	           1	        E104	        1554	16_:_60104	
       9.431	           1	        E104	        1555	16_:_60105	
      -0.195	           1	        E104	        1556	16_:_60106	
      -6.738	           1	        E104	        1557	16_:_60107	
     -12.770	           1	        E104	        1558	16_:_60108	
     -28.627	           1	        E104	        1559	16_:_60109	
      -8.707	           1	        E104	        1560	16_:_60110	
     -23.660	           1	        E104	        1561	16_:_60201	
      35.337	           1	        E104	        1562	16_:_60202	
     -63.069	           1	        E104	        1563	16_:_60203	
     -36.564	           1	        E104	        1564	16_:_60204	
     -65.964	           1	        E104	        1565	16_:_60205	
     -20.310	           1	        E104	        1566	16_:_60206	
     -23.493	           1	        E104	        1567	16_:_60207	
     -23.779	           1	        E104	        1568	16_:_60208	
     -11.871	           1	        E104	        1569	16_:_60209	
     -35.430	           1	        E104	        1570	16_:_60210	
     -23.211	           1	        E104	        1571	16_:_60301	
     -36.892	           1	        E104	        1572	16_:_60302	
       7.493	           1	        E104	        1573	16_:_60303	
     -18.189	           1	        E104	        1574	16_:_60304	
      -4.966	           1	        E104	        1575	16_:_60305	
      15.158	           1	        E104	        1576	16_:_60306	
      22.859	           1	        E104	        1577	16_:_60307	
      -6.666	           1	        E104	        1578	16_:_60308	
      -0.269	           1	        E104	        1579	16_:_60309	
       8.146	           1	        E104	        1580	16_:_60310	
      11.687	           1	        E104	        1581	16_:_60401	
      22.609	           1	        E104	        1582	16_:_60402	
     -28.641	           1	        E104	        1583	16_:_60403	
     -14.557	           1	        E104	        1584	16_:_60404	
      24.032	           1	        E104	        1585	16_:_60405	
      26.927	           1	        E104	        1586	16_:_60406	
     -10.336	           1	        E104	        1587	16_:_60407	
      18.815	           1	        E104	        1588	16_:_60408	
      34.943	           1	        E104	        1589	16_:_60409	
      15.089	           1	        E104	        1590	16_:_60410	
     -11.939	           1	        E104	        1591	16_:_60501	
     -16.422	           1	        E104	        1592	16_:_60502	
     -14.871	           1	        E104	        1593	16_:_60503	
       6.613	           1	        E104	        1594	16_:_60504	
      -1.421	           1	        E104	        1595	16_:_60505	
      -6.104	           1	        E104	        1596	16_:_60506	
      35.092	           1	        E104	        1597	16_:_60507	
      -9.749	           1	        E104	        1598	16_:_60508	
      -2.852	           1	        E104	        1599	16_:_60509	
       3.533	           1	        E104	        1600	16_:_60510	
       5.381	           1	        E104	        1601	17_:_30101	
     -36.068	           1	        E104	        1602	17_:_30102	
      -6.217	           1	        E104	        1603	17_:_30103	
     -41.193	           1	        E104	        1604	17_:_30104	
       3.601	           1	        E104	        1605	17_:_30105	
      14.211	           1	        E104	        1606	17_:_30106	
      -5.097	           1	        E104	        1607	17_:_30107	
      -4.623	           1	        E104	        1608	17_:_30108	
      19.184	           1	        E104	        1609	17_:_30109	
      -8.637	           1	        E104	        1610	17_:_30110	
     -28.706	           1	        E104	        1611	17_:_30201	
     -13.816	           1	        E104	        1612	17_:_30202	
     -39.296	           1	        E104	        1613	17_:_30203	
      -3.092	           1	        E104	        1614	17_:_30204	
       0.328	           1	        E104	        1615	17_:_30205	
      28.039	           1	        E104	        1616	17_:_30206	
      -3.699	           1	        E104	        1617	17_:_30207	
     -15.919	           1	        E104	        1618	17_:_30208	
      10.781	           1	        E104	        1619	17_:_30209	
     -18.128	           1	        E104	        1620	17_:_30210	
     -24.376	           1	        E104	        1621	17_:_30301	
     -20.999	           1	        E104	        1622	17_:_30302	
      30.834	           1	        E104	        1623	17_:_30303	
      16.804	           1	        E104	        1624	17_:_30304	
       1.304	           1	        E104	        1625	17_:_30305	
      12.425	           1	        E104	        1626	17_:_30306	
      33.007	           1	        E104	        1627	17_:_30307	
      -0.498	           1	        E104	        1628	17_:_30308	
      17.503	           1	        E104	        1629	17_:_30309	
      15.178	           1	        E104	        1630	17_:_30310	
       2.105	           1	        E104	        1631	17_:_30401	
      29.444	           1	        E104	        1632	17_:_30402	
      11.332	           1	        E104	        1633	17_:_30403	
      -3.466	           1	        E104	        1634	17_:_30404	
      10.949	           1	        E104	        1635	17_:_30405	
      14.196	           1	        E104	        1636	17_:_30406	
       9.105	           1	        E104	        1637	17_:_30407	
      14.124	           1	        E104	        1638	17_:_30408	
      41.061	           1	        E104	        1639	17_:_30409	
      10.689	           1	        E104	        1640	17_:_30410	
      18.368	           1	        E104	        1641	17_:_30501	
       0.736	           1	        E104	        1642	17_:_30502	
      28.202	           1	        E104	        1643	17_:_30503	
       1.099	           1	        E104	        1644	17_:_30504	
       2.616	           1	        E104	        1645	17_:_30505	
      33.881	           1	        E104	        1646	17_:_30506	
      14.858	           1	        E104	        1647	17_:_30507	
      24.617	           1	        E104	        1648	17_:_30508	
      26.710	           1	        E104	        1649	17_:_30509	
      24.278	           1	        E104	        1650	17_:_30510	
     -14.897	           1	        E104	        1651	17_:_60101	
     -10.336	           1	        E104	        1652	17_:_60102	
      -9.083	           1	        E104	        1653	17_:_60103	
     -13.777	           1	        E104	        1654	17_:_60104	
